logFC	P.Value	adj.P.Val	sig_adjP_lfc1	sig_pval_lfc1	sig_adjP_lfc2	sig_pval_lfc2	sig_adjP_lfc3	sig_pval_lfc3
EIF3E	0.272851777673935	0.346358963663618	0.98442244268348	-	-	-	-	-	-
AUP1	0.245930290769269	0.346492660832938	0.98442244268348	-	-	-	-	-	-
DYNC1LI2	-0.239264437745798	0.346948269580594	0.98442244268348	-	-	-	-	-	-
TPD52	-0.327304800111103	0.347185380743913	0.98442244268348	-	-	-	-	-	-
POP7	-0.350379701537115	0.34735148140746	0.98442244268348	-	-	-	-	-	-
TPRKB	-0.365356798331557	0.347762162369675	0.98442244268348	-	-	-	-	-	-
DVL1	0.420193091587249	0.347996564971244	0.98442244268348	-	-	-	-	-	-
MELK	-0.509215284011947	0.348311532634358	0.98442244268348	-	-	-	-	-	-
KEAP1	0.273674609501977	0.3484210913453	0.98442244268348	-	-	-	-	-	-
NOTCH3	0.262310757875766	0.348643103282066	0.98442244268348	-	-	-	-	-	-
RBM39	-0.282698497971698	0.348931296133161	0.98442244268348	-	-	-	-	-	-
ABLIM1	-0.405306868884218	0.349836340872884	0.98442244268348	-	-	-	-	-	-
CST3	-0.230459938261357	0.349874321096243	0.98442244268348	-	-	-	-	-	-
DDX3X	-0.172282097095956	0.350124082356851	0.98442244268348	-	-	-	-	-	-
HGS	0.238564047008911	0.350467553677208	0.98442244268348	-	-	-	-	-	-
HLA-DRA	-0.534514181323358	0.350498705046724	0.98442244268348	-	-	-	-	-	-
HNRNPH3	0.230510380586652	0.350612596358021	0.98442244268348	-	-	-	-	-	-
QPRT	-0.514607771521709	0.350667201926563	0.98442244268348	-	-	-	-	-	-
G3BP2	-0.32668937256748	0.350915639042183	0.98442244268348	-	-	-	-	-	-
SRM	0.270544790461436	0.350928105338336	0.98442244268348	-	-	-	-	-	-
MFF	-0.187518011167334	0.351088981256359	0.98442244268348	-	-	-	-	-	-
MAK16	0.291724766870729	0.351327873990978	0.98442244268348	-	-	-	-	-	-
HPCAL1	-0.3131752534758	0.351462387832554	0.98442244268348	-	-	-	-	-	-
RAB1B	0.208928548913187	0.352019269388176	0.98442244268348	-	-	-	-	-	-
TMEM258	-0.14482712607077	0.352334363720283	0.98442244268348	-	-	-	-	-	-
VIPAS39	0.230767212083076	0.353599560178687	0.98442244268348	-	-	-	-	-	-
HBB	0.615933525092033	0.353674903241824	0.98442244268348	-	-	-	-	-	-
CDH1	-0.373106806589843	0.353883661687873	0.98442244268348	-	-	-	-	-	-
RBM15B	0.198896630403585	0.354011763528416	0.98442244268348	-	-	-	-	-	-
ZNF16	-0.344956659505718	0.354124065527419	0.98442244268348	-	-	-	-	-	-
AHCYL1	-0.216293824388098	0.354409577790167	0.98442244268348	-	-	-	-	-	-
MRPL15	-0.289780143734909	0.354904428287303	0.98442244268348	-	-	-	-	-	-
CDKN2C	-0.53323058433534	0.354919461359588	0.98442244268348	-	-	-	-	-	-
GTF2E1	-0.22095342399699	0.354929611338996	0.98442244268348	-	-	-	-	-	-
ACADM	0.288386340728078	0.355052444564568	0.98442244268348	-	-	-	-	-	-
HYAL2	0.209555013365407	0.355079615235443	0.98442244268348	-	-	-	-	-	-
NFKB1	-0.267671307731131	0.355114480434069	0.98442244268348	-	-	-	-	-	-
SAP18	0.276813004983272	0.355351875732974	0.98442244268348	-	-	-	-	-	-
NBPF14	-0.219491862528953	0.355574672276503	0.98442244268348	-	-	-	-	-	-
ISG20	-0.584988085164271	0.355964326929088	0.98442244268348	-	-	-	-	-	-
DENND2D	-0.251009173852772	0.356154628685759	0.98442244268348	-	-	-	-	-	-
PSMA4	-0.257770728933734	0.356509204480131	0.98442244268348	-	-	-	-	-	-
LCN2	-0.895917692658801	0.356654191293244	0.98442244268348	-	-	-	-	-	-
MXD4	0.256328647857103	0.356812104283643	0.98442244268348	-	-	-	-	-	-
POLR1G	0.252216720910267	0.357558760301615	0.98442244268348	-	-	-	-	-	-
AMT	-0.422274523729301	0.358672154539041	0.98442244268348	-	-	-	-	-	-
OLFML3	-0.562824205815396	0.358797526244676	0.98442244268348	-	-	-	-	-	-
PIGV	0.309791935709214	0.359039590491693	0.98442244268348	-	-	-	-	-	-
RANGAP1	-0.356510599784159	0.359558041472706	0.98442244268348	-	-	-	-	-	-
IDH3A	0.285728311115876	0.359590621092675	0.98442244268348	-	-	-	-	-	-
DERA	-0.460270485963945	0.360222827693496	0.98442244268348	-	-	-	-	-	-
FTO	-0.296974282724767	0.360620892014398	0.98442244268348	-	-	-	-	-	-
THOC1	-0.331662212412387	0.360660345082258	0.98442244268348	-	-	-	-	-	-
GSTM2	0.510386965690234	0.360672585412871	0.98442244268348	-	-	-	-	-	-
CCT4	-0.145662806564174	0.361589180095123	0.98442244268348	-	-	-	-	-	-
EPRS1	-0.311369318865115	0.361673494885366	0.98442244268348	-	-	-	-	-	-
FBLN1	-0.438443604286669	0.361675924814797	0.98442244268348	-	-	-	-	-	-
PTS	-0.329849223580163	0.361988396883482	0.98442244268348	-	-	-	-	-	-
IRF1	-0.393582168993337	0.362047816868616	0.98442244268348	-	-	-	-	-	-
IL4R	-0.379950230344773	0.362100838573307	0.98442244268348	-	-	-	-	-	-
PSMB9	-0.622613240985623	0.362136475287116	0.98442244268348	-	-	-	-	-	-
VPS35	-0.221879119867773	0.362235207527104	0.98442244268348	-	-	-	-	-	-
ATP6AP1	0.211592736056538	0.362551323035843	0.98442244268348	-	-	-	-	-	-
C11orf71	0.361569524022189	0.362579158019816	0.98442244268348	-	-	-	-	-	-
HEG1	-0.340367901126946	0.362636875666412	0.98442244268348	-	-	-	-	-	-
EFNB2	-0.517991311601335	0.362667096569059	0.98442244268348	-	-	-	-	-	-
EXOSC4	-0.378062801021896	0.362736577456907	0.98442244268348	-	-	-	-	-	-
SMIM7	0.206590092991347	0.363848148356928	0.986125831836572	-	-	-	-	-	-
PSME2	-0.282112841421051	0.363884070788403	0.986125831836572	-	-	-	-	-	-
IMPA1	-0.271162542809327	0.364621538650957	0.986160301669102	-	-	-	-	-	-
PTP4A1	-0.236279770540784	0.364642588419667	0.986160301669102	-	-	-	-	-	-
CEBPG	0.35947757871753	0.364676569120124	0.986160301669102	-	-	-	-	-	-
SHQ1	0.289946385052015	0.365457986738335	0.98709776726117	-	-	-	-	-	-
GNL2	0.295959334313573	0.365543585398509	0.98709776726117	-	-	-	-	-	-
GMEB2	0.163208743181347	0.366521371114139	0.988236616893316	-	-	-	-	-	-
PEAK1	0.171230038331413	0.366723247456238	0.988236616893316	-	-	-	-	-	-
MRPS35	0.227524069519189	0.366746746596149	0.988236616893316	-	-	-	-	-	-
DDX47	0.283483574971368	0.367158162367539	0.988643057503508	-	-	-	-	-	-
RPS7	0.179557043541142	0.367566447427992	0.988866431881585	-	-	-	-	-	-
ETFB	0.288669858284884	0.368000830373922	0.988866431881585	-	-	-	-	-	-
H2BC12	-0.504377842982842	0.368096050494932	0.988866431881585	-	-	-	-	-	-
ADNP2	-0.235283651809953	0.368283676396595	0.988866431881585	-	-	-	-	-	-
PPIG	-0.255843528037347	0.368849119734049	0.989314375600245	-	-	-	-	-	-
S100A14	-0.465030027724961	0.369873034279932	0.989314375600245	-	-	-	-	-	-
FBXO7	-0.207600137137093	0.370260150382807	0.989314375600245	-	-	-	-	-	-
SRRM2	-0.261881672715459	0.370353476698971	0.989314375600245	-	-	-	-	-	-
TRIT1	0.272917409289592	0.370410462518623	0.989314375600245	-	-	-	-	-	-
ABCC1	-0.292813681936164	0.37057262137963	0.989314375600245	-	-	-	-	-	-
ANKRD27	0.289171823949709	0.370786191291363	0.989314375600245	-	-	-	-	-	-
ACLY	0.238306508552279	0.371329839935337	0.989314375600245	-	-	-	-	-	-
USP14	-0.243142392732768	0.371410030506917	0.989314375600245	-	-	-	-	-	-
RPL12	0.165725754380261	0.372102371968154	0.989314375600245	-	-	-	-	-	-
SYT2	0.184082854323392	0.37229111701801	0.989314375600245	-	-	-	-	-	-
KRCC1	-0.282941187332354	0.37239093154307	0.989314375600245	-	-	-	-	-	-
ID2	-0.38517269381212	0.37263196217834	0.989314375600245	-	-	-	-	-	-
ADGRL1	0.340810491828523	0.372865581922468	0.989314375600245	-	-	-	-	-	-
RABGGTA	0.304965886621682	0.373059764314235	0.989314375600245	-	-	-	-	-	-
MFHAS1	-0.531161273210236	0.373164869945845	0.989314375600245	-	-	-	-	-	-
PEMT	0.268054120912855	0.373332070060272	0.989314375600245	-	-	-	-	-	-
RBM28	0.206740084821072	0.373709252111739	0.989314375600245	-	-	-	-	-	-
RAB4A	-0.329340847068247	0.373769883378186	0.989314375600245	-	-	-	-	-	-
FBXW11	-0.280402642846847	0.374026175488606	0.989314375600245	-	-	-	-	-	-
AIMP1	-0.314134694776121	0.374158716151913	0.989314375600245	-	-	-	-	-	-
MT1G	0.345194153667464	0.374951114819134	0.989314375600245	-	-	-	-	-	-
TMCO1	0.224121289482578	0.375046303801691	0.989314375600245	-	-	-	-	-	-
SULT1A1	-0.274586028055885	0.375156938019277	0.989314375600245	-	-	-	-	-	-
ANXA4	-0.406445975349711	0.375323043291559	0.989314375600245	-	-	-	-	-	-
PAPSS1	-0.272091240579468	0.375655252664153	0.989314375600245	-	-	-	-	-	-
CIC	0.218422524551413	0.376411875127949	0.989314375600245	-	-	-	-	-	-
RFC1	0.255138362421326	0.376515012391536	0.989314375600245	-	-	-	-	-	-
ENOPH1	-0.327352880805272	0.37662288490395	0.989314375600245	-	-	-	-	-	-
GTF2F1	-0.260446146053241	0.376927445836645	0.989314375600245	-	-	-	-	-	-
NOL8	-0.225519152425595	0.377348306625919	0.989314375600245	-	-	-	-	-	-
SHMT2	-0.340445061846201	0.377942728359709	0.989314375600245	-	-	-	-	-	-
BCKDK	-0.271069520338601	0.378096090327068	0.989314375600245	-	-	-	-	-	-
HARS1	-0.197513589131829	0.378970914329186	0.989314375600245	-	-	-	-	-	-
CHMP1B	-0.251529793259874	0.379300052721159	0.989314375600245	-	-	-	-	-	-
MTMR2	-0.264303022819127	0.379375339109259	0.989314375600245	-	-	-	-	-	-
RND3	-0.508287026708794	0.379443864638193	0.989314375600245	-	-	-	-	-	-
VWA5A	-0.362710801292272	0.380156737378967	0.989314375600245	-	-	-	-	-	-
UBQLN4	0.186001737496616	0.380549409014771	0.989314375600245	-	-	-	-	-	-
TMEM97	0.32105398384959	0.380999912862052	0.989314375600245	-	-	-	-	-	-
ESYT1	-0.311888226293028	0.381295949103308	0.989314375600245	-	-	-	-	-	-
VEGFA	0.464807643540179	0.381693427173904	0.989314375600245	-	-	-	-	-	-
AGPAT2	-0.324955329768833	0.381884081367542	0.989314375600245	-	-	-	-	-	-
CACNB3	-0.326479624211072	0.381975136964038	0.989314375600245	-	-	-	-	-	-
GTF2H3	0.251651215429236	0.382102181372553	0.989314375600245	-	-	-	-	-	-
RABAC1	0.381251384021474	0.382190053100041	0.989314375600245	-	-	-	-	-	-
PTGES2	0.243756973129921	0.382631920361307	0.989314375600245	-	-	-	-	-	-
DUT	-0.247305437273438	0.383540026129022	0.989314375600245	-	-	-	-	-	-
REEP4	0.227910097581366	0.38374419778932	0.989314375600245	-	-	-	-	-	-
ATP5F1A	0.154369576547987	0.383913559613333	0.989314375600245	-	-	-	-	-	-
PABPC1	0.163204454429963	0.383944409123616	0.989314375600245	-	-	-	-	-	-
TMEM184C	-0.19800884988056	0.384053212743971	0.989314375600245	-	-	-	-	-	-
RPL5	-0.12651062005103	0.384130257770431	0.989314375600245	-	-	-	-	-	-
HMGB3	-0.305756650959187	0.384262143076896	0.989314375600245	-	-	-	-	-	-
TPM4	0.275098964792611	0.38436544030239	0.989314375600245	-	-	-	-	-	-
HILPDA	0.483402459594156	0.384502896940743	0.989314375600245	-	-	-	-	-	-
BCL7B	-0.216094860585094	0.384551936042323	0.989314375600245	-	-	-	-	-	-
POM121	-0.153546387053287	0.384900000750426	0.989314375600245	-	-	-	-	-	-
WFS1	0.242820527574314	0.385108859782972	0.989314375600245	-	-	-	-	-	-
ACTN1	0.220677490685582	0.385303247719314	0.989314375600245	-	-	-	-	-	-
SEC24B	-0.279068847163347	0.385621791388865	0.989314375600245	-	-	-	-	-	-
CD46	-0.366348524048617	0.385638649719659	0.989314375600245	-	-	-	-	-	-
SELENOT	0.214369246996641	0.38617240544649	0.989314375600245	-	-	-	-	-	-
ELOVL1	0.237585955036546	0.386236090428718	0.989314375600245	-	-	-	-	-	-
PPA1	0.233062145423827	0.38638660773288	0.989314375600245	-	-	-	-	-	-
RAB8A	0.231183270415679	0.386432963724251	0.989314375600245	-	-	-	-	-	-
STX18	0.34372900412911	0.38716178320614	0.989314375600245	-	-	-	-	-	-
TEX261	0.195621959593079	0.387382727963168	0.989314375600245	-	-	-	-	-	-
PRKRA	-0.307737472280515	0.387553261303485	0.989314375600245	-	-	-	-	-	-
NEMF	0.270202723503116	0.387603928806019	0.989314375600245	-	-	-	-	-	-
MTDH	0.272218994579559	0.388150024063685	0.989314375600245	-	-	-	-	-	-
BCAT1	-0.862372995097001	0.389168647098678	0.989314375600245	-	-	-	-	-	-
LRCH4	0.153419246745043	0.389185464541691	0.989314375600245	-	-	-	-	-	-
SULT1A2	-0.309936174228422	0.38929492664633	0.989314375600245	-	-	-	-	-	-
METAP2	0.278135986807401	0.389295479558583	0.989314375600245	-	-	-	-	-	-
RIPK4	0.313751649016343	0.389410346409966	0.989314375600245	-	-	-	-	-	-
SHC1	-0.262483507001763	0.389523659736201	0.989314375600245	-	-	-	-	-	-
MAP3K11	-0.115026877370902	0.38954104375961	0.989314375600245	-	-	-	-	-	-
DARS2	-0.261949108780279	0.389605037003985	0.989314375600245	-	-	-	-	-	-
BIRC2	-0.231631249569823	0.390156384563108	0.989314375600245	-	-	-	-	-	-
CSNK2A1	0.250530215840305	0.391264169682621	0.989314375600245	-	-	-	-	-	-
ADA2	-0.367793852639351	0.391335660241309	0.989314375600245	-	-	-	-	-	-
TMEM106B	-0.207561734349349	0.391525359353844	0.989314375600245	-	-	-	-	-	-
CXCL10	-0.682668352866719	0.391559711560091	0.989314375600245	-	-	-	-	-	-
SARS1	-0.275480985764438	0.391702889272558	0.989314375600245	-	-	-	-	-	-
MAL	1.20455766349901	0.392118749858416	0.989314375600245	-	-	-	-	-	-
SPON2	0.428069043182703	0.393174010887507	0.989314375600245	-	-	-	-	-	-
CLN3	-0.234400047945539	0.393363074748006	0.989314375600245	-	-	-	-	-	-
MRPL46	-0.304180494144209	0.393817016423229	0.989314375600245	-	-	-	-	-	-
FBLN5	0.576416397735039	0.394108833219077	0.989314375600245	-	-	-	-	-	-
SLC29A1	-0.278812157995381	0.394332585434883	0.989314375600245	-	-	-	-	-	-
LDB1	0.270595537221277	0.394973135206685	0.989314375600245	-	-	-	-	-	-
XPA	-0.266545858269851	0.395342857105445	0.989314375600245	-	-	-	-	-	-
PPIH	0.241348197265344	0.395591924454984	0.989314375600245	-	-	-	-	-	-
ZFAND6	-0.187432063500327	0.395849556464409	0.989314375600245	-	-	-	-	-	-
MSMO1	-0.411278739689816	0.395861510907799	0.989314375600245	-	-	-	-	-	-
AP2S1	0.246710691369783	0.395868785568713	0.989314375600245	-	-	-	-	-	-
ZNF32	-0.276718359314725	0.39597426230209	0.989314375600245	-	-	-	-	-	-
RNF139	0.305733081204143	0.396201207766123	0.989314375600245	-	-	-	-	-	-
SCG5	0.80987475728061	0.396394241796811	0.989314375600245	-	-	-	-	-	-
ATP6V0E1	-0.170862776251967	0.396942554872357	0.989314375600245	-	-	-	-	-	-
EIF1AX	-0.294025352682495	0.396977713153753	0.989314375600245	-	-	-	-	-	-
ATF1	-0.324270479671925	0.397463060484011	0.989314375600245	-	-	-	-	-	-
SHOC2	-0.269982523393588	0.397917877243083	0.989314375600245	-	-	-	-	-	-
ARPC5	-0.174785707902513	0.398624377702144	0.989314375600245	-	-	-	-	-	-
TSPAN15	0.367262439730179	0.398714553120781	0.989314375600245	-	-	-	-	-	-
POR	-0.39827548611407	0.398895703010539	0.989314375600245	-	-	-	-	-	-
NDRG3	0.220172275060872	0.398973919484751	0.989314375600245	-	-	-	-	-	-
SIRT3	0.145903653281092	0.399443988259164	0.989314375600245	-	-	-	-	-	-
PRKAG1	-0.219756031484231	0.399733753564377	0.989314375600245	-	-	-	-	-	-
FXR1	-0.202576776496558	0.400245072516232	0.989314375600245	-	-	-	-	-	-
NARS2	0.343947435560548	0.400626241041517	0.989314375600245	-	-	-	-	-	-
RFC4	-0.369277557552723	0.401375804414991	0.989314375600245	-	-	-	-	-	-
WDR45B	0.258845055341466	0.401399452564008	0.989314375600245	-	-	-	-	-	-
TMC6	0.234120037713734	0.401478226650259	0.989314375600245	-	-	-	-	-	-
PA2G4	-0.25507878582211	0.402015035516488	0.989314375600245	-	-	-	-	-	-
GTF3C2	0.190269415643997	0.402657822959751	0.989314375600245	-	-	-	-	-	-
SULF1	-0.801827069209333	0.402683962197462	0.989314375600245	-	-	-	-	-	-
H1-0	-0.354821885741159	0.402705711421683	0.989314375600245	-	-	-	-	-	-
POLDIP2	0.202869089002862	0.402945054571629	0.989314375600245	-	-	-	-	-	-
IL10RB	-0.321428831303163	0.40326853300816	0.989314375600245	-	-	-	-	-	-
ANKRD6	0.524091516624298	0.403304522517702	0.989314375600245	-	-	-	-	-	-
KRT5	0.943334571825263	0.403590900050993	0.989314375600245	-	-	-	-	-	-
SELENOP	-0.38668203782269	0.403678784301495	0.989314375600245	-	-	-	-	-	-
MBD4	-0.248030657382417	0.403709113873232	0.989314375600245	-	-	-	-	-	-
HOXB7	-0.595742749037422	0.40431384395204	0.989314375600245	-	-	-	-	-	-
TDG	0.259857901385486	0.40451195820849	0.989314375600245	-	-	-	-	-	-
GDI2	0.179364647777103	0.404566332773851	0.989314375600245	-	-	-	-	-	-
RPS6KA3	-0.29625843527849	0.404641254394572	0.989314375600245	-	-	-	-	-	-
CREG1	-0.208418880043734	0.404762396512904	0.989314375600245	-	-	-	-	-	-
OXSR1	0.22466132747806	0.404795531460811	0.989314375600245	-	-	-	-	-	-
TGFBR3	0.530513699836755	0.404825794501605	0.989314375600245	-	-	-	-	-	-
SMAD2	-0.196853338183623	0.404962038207263	0.989314375600245	-	-	-	-	-	-
SNRNP70	0.225144072491085	0.405152514064733	0.989314375600245	-	-	-	-	-	-
CLUH	0.246273703409257	0.405216225516266	0.989314375600245	-	-	-	-	-	-
SORBS3	0.224736092984948	0.405369633061808	0.989314375600245	-	-	-	-	-	-
VPS52	0.16068036119341	0.405449941748422	0.989314375600245	-	-	-	-	-	-
CSRP2	-0.639397628053495	0.40663962520661	0.989314375600245	-	-	-	-	-	-
ALDH9A1	0.247150505189335	0.406862243851598	0.989314375600245	-	-	-	-	-	-
TSPAN6	-0.305381818538213	0.40723568511765	0.989314375600245	-	-	-	-	-	-
NINJ1	-0.240430004299025	0.407248002091347	0.989314375600245	-	-	-	-	-	-
KLK7	0.443019387426202	0.407541695580724	0.989314375600245	-	-	-	-	-	-
COL1A1	0.372068624575351	0.407950481224274	0.989314375600245	-	-	-	-	-	-
CIAO2B	-0.342201023747027	0.408149971374909	0.989314375600245	-	-	-	-	-	-
MFAP2	-0.729027983451292	0.408343859790678	0.989314375600245	-	-	-	-	-	-
RPS9	0.111621192508155	0.408353451382022	0.989314375600245	-	-	-	-	-	-
NUDT9	-0.3107742448987	0.409305099521036	0.989314375600245	-	-	-	-	-	-
CIAO1	-0.171004588006118	0.409353527834922	0.989314375600245	-	-	-	-	-	-
POMZP3	0.456369178355444	0.409380723565811	0.989314375600245	-	-	-	-	-	-
RRAGA	0.228923814040931	0.409501161838486	0.989314375600245	-	-	-	-	-	-
NUP205	-0.217921106143762	0.409886991293575	0.989314375600245	-	-	-	-	-	-
SERINC5	-0.315058460301164	0.410135564229316	0.989314375600245	-	-	-	-	-	-
EIF3H	0.394405421582133	0.410357765022012	0.989314375600245	-	-	-	-	-	-
PARL	0.184066654159903	0.410790278351467	0.989314375600245	-	-	-	-	-	-
QARS1	0.18856024003292	0.41116780438524	0.989314375600245	-	-	-	-	-	-
CELF1	-0.139692244364172	0.411529387843815	0.989314375600245	-	-	-	-	-	-
SUB1	0.1555065648326	0.411799410361366	0.989314375600245	-	-	-	-	-	-
FLNB	0.21432556117478	0.411807180019891	0.989314375600245	-	-	-	-	-	-
IPO7	-0.254390201955545	0.411814900864622	0.989314375600245	-	-	-	-	-	-
ARL4C	-0.367786270352227	0.411912396252269	0.989314375600245	-	-	-	-	-	-
CYBC1	-0.265087587101449	0.412009682876314	0.989314375600245	-	-	-	-	-	-
DNAJA1	-0.207731813319984	0.41212765479577	0.989314375600245	-	-	-	-	-	-
PYCR1	0.287678314442205	0.412506958790106	0.989314375600245	-	-	-	-	-	-
CHMP3	0.240211033244423	0.412845661582431	0.989314375600245	-	-	-	-	-	-
ZNF593	0.272118457515687	0.413579535632919	0.989314375600245	-	-	-	-	-	-
TRIP10	-0.210935062914512	0.414106882471634	0.989314375600245	-	-	-	-	-	-
DHRS3	0.477007277611215	0.414960771991411	0.989314375600245	-	-	-	-	-	-
GNS	-0.315257899566721	0.415253589029921	0.989314375600245	-	-	-	-	-	-
CISD1	0.242475001498664	0.41550806648267	0.989314375600245	-	-	-	-	-	-
NUSAP1	-0.484391391910511	0.415719927884134	0.989314375600245	-	-	-	-	-	-
BSPRY	-0.333496971005571	0.416760399549586	0.989314375600245	-	-	-	-	-	-
DXO	0.211486454625399	0.416860899838135	0.989314375600245	-	-	-	-	-	-
ETF1	-0.197796055676728	0.417142367988618	0.989314375600245	-	-	-	-	-	-
SELENBP1	0.461052856227409	0.417475309877492	0.989314375600245	-	-	-	-	-	-
BUB1B	-0.506513937386363	0.41762581138884	0.989314375600245	-	-	-	-	-	-
RHOD	0.233283031820254	0.417632097486034	0.989314375600245	-	-	-	-	-	-
DBN1	0.285545659970953	0.417768367151541	0.989314375600245	-	-	-	-	-	-
TARBP2	-0.257141446954063	0.417787971038849	0.989314375600245	-	-	-	-	-	-
TP53	-0.608740601857271	0.418032803558709	0.989314375600245	-	-	-	-	-	-
RBM4B	-0.222170613208471	0.418050594406453	0.989314375600245	-	-	-	-	-	-
PTPA	0.216964684235773	0.418842866161282	0.989314375600245	-	-	-	-	-	-
DEPP1	-0.389002093636161	0.419314770372409	0.989314375600245	-	-	-	-	-	-
DDX39B	-0.245372688058434	0.419397465417921	0.989314375600245	-	-	-	-	-	-
SEPTIN9	0.184542731992211	0.419745060702586	0.989314375600245	-	-	-	-	-	-
MATR3	-0.176893476598693	0.419756410674204	0.989314375600245	-	-	-	-	-	-
ANKS1A	0.231263284300059	0.420635833871956	0.989314375600245	-	-	-	-	-	-
MIEF1	-0.172139455739939	0.420762266042164	0.989314375600245	-	-	-	-	-	-
IGFBP6	0.458577540351806	0.421210980191451	0.989314375600245	-	-	-	-	-	-
PCK2	-0.288967584468938	0.421509639464713	0.989314375600245	-	-	-	-	-	-
FOXM1	-0.47972162687106	0.42182257736238	0.989314375600245	-	-	-	-	-	-
SPCS2	-0.172715196410929	0.421850037241566	0.989314375600245	-	-	-	-	-	-
BID	-0.394727570689153	0.422106853988033	0.989314375600245	-	-	-	-	-	-
PRPS2	-0.302625792023644	0.422252935213338	0.989314375600245	-	-	-	-	-	-
CRK	-0.2422438177068	0.422832392114353	0.989314375600245	-	-	-	-	-	-
TCP1	0.191812158802898	0.42331386560631	0.989314375600245	-	-	-	-	-	-
RBM42	0.307575382008156	0.423344973797589	0.989314375600245	-	-	-	-	-	-
SMG5	0.207579675883997	0.423552471315705	0.989314375600245	-	-	-	-	-	-
FXYD6	0.396783473996719	0.423712106554784	0.989314375600245	-	-	-	-	-	-
MGAT4B	-0.320992744409841	0.423963933691716	0.989314375600245	-	-	-	-	-	-
SP110	-0.30646941094068	0.424201066880153	0.989314375600245	-	-	-	-	-	-
MFSD1	-0.23845942402412	0.424834862356355	0.989314375600245	-	-	-	-	-	-
MVP	-0.332230341133653	0.424931954111721	0.989314375600245	-	-	-	-	-	-
SCAMP2	0.201438879800591	0.424977706944297	0.989314375600245	-	-	-	-	-	-
S100A2	-0.847569098376765	0.425054789318926	0.989314375600245	-	-	-	-	-	-
